"['...and', 'then,', 'he', 'did', 'it.', '@ScottPelley', 'just', 'said', '""from', 'Bei', 'Bei', 'to', '@Beyonce', '""', '@THVDenise', '#THV11']" "Feb 8, 2016" Neg
"['Beyoncé', 'changed', 'the', 'game', 'on', 'Super', 'Bowl', 'Sunday', 'w', 'her', 'black', 'power', 'pop', 'activism', 'http://fb.me/4FriVZbRb', '#formation']" "Feb 8, 2016" Neg
"[""Here's"", 'how', 'activists', 'got', 'a', 'sign', 'reading', '""Justice', '4', 'Mario', 'Woods""', 'into', 'the', 'hands', 'of', '@Beyonce', ""'s"", 'dancers', 'at', '#SB50.', 'http://gu.com/p/4ggge/stw']" "Feb 8, 2016" Pos
"['dream', 'hampton', 'tells', ""NPR's"", '@Radioactive22', 'that', '@Beyonce', ""'s"", '""Formation""', 'is', 'a', 'visual', 'anthem.', 'http://n.pr/1Sccr91']" "Feb 8, 2016" Pos
"['Beyoncé', 'Said', 'It', 'Best,', 'Women', 'Need', 'to', 'Get', 'in', 'Formation!', 'Harnessing', 'the', 'Power', 'of', 'Women', 'in', 'Leadership', 'http://huffingtonpost.com/20-beautiful-women/beyonce-said-it-best-wome_b_9183210.html…', 'via', '@HuffPostWomen']" "Feb 8, 2016" Pos
"['REALLY', 'enjoying', 'how', 'mad', 'Beyonce', 'is', 'making', 'the', 'right', 'wing', 'right', 'now']" "Feb 8, 2016" Neg
"['Beyonce', 'takes', 'US', 'by', 'storm', 'with', 'new', 'activist', 'role:', 'With', 'slogans', 'against', 'police', 'brutality', 'and', 'celebrations', 'of', 'Af...', 'http://bit.ly/1PxT9VI']" "Feb 8, 2016" Pos
"[""#MarioWoods'"", 'mother', 'grateful', 'to', '@Beyonce', ""'s"", 'dancers', 'for', 'their', 'support.', 'Well', 'done', '@BLMBAYAREA']" "Feb 8, 2016" Pos
"['Rudy', 'Giuliani', 'rips', 'Beyoncé’s', 'Super', 'Bowl', 'halftime', 'as', 'an', '“outrageous', '…', 'attack', 'on', 'police', 'officers”:', 'The', 'former', 'Ne...', 'http://bit.ly/1W8qAlL']" "Feb 8, 2016" Neg
"['ICYMI:', 'Beyoncé', 'is', 'back', 'and', 'unapologetically', 'black', 'in', 'new', 'music', 'video', 'http://huffingtonpost.com/entry/beyonce-formation-video_us_56b67a09e4b08069c7a789e6…', 'via', '@blackvoices']" "Feb 8, 2016" Pos
"['Rudy', 'Giuliani:', 'Beyoncé’s', 'halftime', 'show', 'was', 'an', '‘outrageous’', 'affront', 'to', 'police', 'https://washingtonpost.com/news/arts-and-entertainment/wp/2016/02/08/rudy-giuliani-beyonces-half-time-show-was-an-outrageous-affront-to-police/…', '#police', '#BeyonceFormation', '#Beyonce']" "Feb 8, 2016" Neg
"['Beyonce', 'coming', 'to', 'Baltimore', 'http://bit.ly/1mokDEQ']" "Feb 8, 2016" Neg
"['WATCH', ':', '@TsMadisonATL1', 'review', 'of', ""Beyoncé's"", 'Formation', 'http://youtu.be/tgVs1OTA5i0']" "Feb 8, 2016" Pos
"['Beyonce', 'is', 'a', 'business', '#formation', 'via', '@KA_Marketplace']" "Feb 8, 2016" Pos
